nest,cam,n,year,island,terr,date,julian,lay_date,hatch_date,LD,HD,age,hatch,chick,survive,pred,t,obvs,type,ground,veg,place,per_cover,str_veg,str_rock,max_str,dens,nn,nest_lagu,nest_tern
G2-1,G2,133,2017,Guana,BVI,20-Jun,169,23-May,16-Jun,143,167,28,NA,1,1,0,1,5,cov,rock,bush ,center,0,0,30.48,30.48,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,15-Jun,166,24-May,17-Jun,144,168,22,1,NA,1,0,1,1,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,16-Jun,167,24-May,17-Jun,144,168,23,1,NA,1,0,1,2,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,17-Jun,168,24-May,17-Jun,144,168,24,1,1,1,0,1,3,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,18-Jun,169,24-May,17-Jun,144,168,25,NA,1,1,0,1,4,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,19-Jun,170,24-May,17-Jun,144,168,26,NA,1,1,0,1,5,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,20-Jun,170,24-May,17-Jun,144,168,27,NA,1,1,0,1,6,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G2-2,G2,133,2017,Guana,BVI,21-Jun,170,24-May,17-Jun,144,168,28,NA,1,1,0,1,6,bare,soil,bush ,center,0.25,0,0,0,2,0.25,0,0
G3-1,G3,133,2017,Guana,BVI,15-Jun,166,27-May,20-Jun,147,171,19,1,NA,1,0,1,1,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,16-Jun,167,27-May,20-Jun,147,171,20,1,NA,1,0,1,2,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,17-Jun,168,27-May,20-Jun,147,171,21,1,NA,1,0,1,3,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,18-Jun,169,27-May,20-Jun,147,171,22,1,NA,1,0,1,4,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,19-Jun,170,27-May,20-Jun,147,171,23,1,NA,1,0,1,5,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,20-Jun,171,27-May,20-Jun,147,171,24,1,1,1,0,1,6,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,21-Jun,172,27-May,20-Jun,147,171,25,NA,1,1,0,1,7,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,22-Jun,173,27-May,20-Jun,147,171,26,NA,1,1,0,1,8,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,23-Jun,173,27-May,20-Jun,147,171,27,NA,1,1,0,1,9,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-1,G3,133,2017,Guana,BVI,24-Jun,173,27-May,20-Jun,147,171,28,NA,1,1,0,1,9,cov,soil,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,15-Jun,166,27-May,20-Jun,147,171,19,1,NA,1,0,1,10,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,16-Jun,167,27-May,20-Jun,147,171,20,1,NA,1,0,1,11,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,17-Jun,168,27-May,20-Jun,147,171,21,1,NA,1,0,1,12,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,18-Jun,169,27-May,20-Jun,147,171,22,1,NA,1,0,1,13,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,19-Jun,170,27-May,20-Jun,147,171,23,1,NA,1,0,1,14,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,20-Jun,171,27-May,20-Jun,147,171,24,1,1,1,0,1,6,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,21-Jun,172,27-May,20-Jun,147,171,25,NA,1,1,0,1,7,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,22-Jun,173,27-May,20-Jun,147,171,26,NA,1,1,0,1,8,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,23-Jun,174,27-May,20-Jun,147,171,27,NA,1,1,0,1,9,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-2,G3,133,2017,Guana,BVI,24-Jun,174,27-May,20-Jun,147,171,28,NA,1,1,0,1,9,cov,rock,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-3,G3,133,2017,Guana,BVI,15-Jun,166,6-Jun,30-Jun,157,181,9,1,NA,1,0,1,1,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,16-Jun,167,6-Jun,30-Jun,157,181,10,1,NA,1,0,1,2,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,17-Jun,168,6-Jun,30-Jun,157,181,11,1,NA,1,0,1,3,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,18-Jun,169,6-Jun,30-Jun,157,181,12,1,NA,1,0,1,4,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,19-Jun,170,6-Jun,30-Jun,157,181,13,1,NA,1,0,1,5,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,20-Jun,171,6-Jun,30-Jun,157,181,14,1,NA,1,0,1,6,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,21-Jun,172,6-Jun,30-Jun,157,181,15,1,NA,1,0,1,7,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,22-Jun,173,6-Jun,30-Jun,157,181,16,1,NA,1,0,1,8,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,23-Jun,174,6-Jun,30-Jun,157,181,17,1,NA,1,0,1,9,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,24-Jun,175,6-Jun,30-Jun,157,181,18,1,NA,1,0,1,10,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,25-Jun,176,6-Jun,30-Jun,157,181,19,1,NA,1,0,1,11,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,26-Jun,177,6-Jun,30-Jun,157,181,20,1,NA,1,0,1,12,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,27-Jun,178,6-Jun,30-Jun,157,181,21,1,NA,1,0,1,13,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,28-Jun,179,6-Jun,30-Jun,157,181,22,1,NA,1,0,1,14,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,29-Jun,180,6-Jun,30-Jun,157,181,23,1,NA,1,0,1,15,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,30-Jun,181,6-Jun,30-Jun,157,181,24,1,1,1,0,1,16,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,1-Jul,182,6-Jun,30-Jun,157,181,25,NA,1,1,0,1,17,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,2-Jul,183,6-Jun,30-Jun,157,181,26,NA,1,1,0,1,18,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,3-Jul,184,6-Jun,30-Jun,157,181,27,NA,1,1,0,1,19,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-3,G3,133,2017,Guana,BVI,4-Jul,184,6-Jun,30-Jun,157,181,28,NA,1,1,0,1,19,cov,litter,bush ,periph,1,182.88,0,182.88,0.36,0.5,0,0
G3-4,G3,133,2017,Guana,BVI,15-Jun,166,6-Jun,30-Jun,157,181,9,1,NA,1,0,1,1,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,16-Jun,167,6-Jun,30-Jun,157,181,10,1,NA,1,0,1,2,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,17-Jun,168,6-Jun,30-Jun,157,181,11,1,NA,1,0,1,3,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,18-Jun,169,6-Jun,30-Jun,157,181,12,1,NA,1,0,1,4,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,19-Jun,170,6-Jun,30-Jun,157,181,13,1,NA,1,0,1,5,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,20-Jun,171,6-Jun,30-Jun,157,181,14,1,NA,1,0,1,6,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,21-Jun,172,6-Jun,30-Jun,157,181,15,1,NA,1,0,1,7,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,22-Jun,173,6-Jun,30-Jun,157,181,16,1,NA,1,0,1,8,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,23-Jun,174,6-Jun,30-Jun,157,181,17,1,NA,1,0,1,9,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,24-Jun,175,6-Jun,30-Jun,157,181,18,1,NA,1,0,1,10,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,25-Jun,176,6-Jun,30-Jun,157,181,19,1,NA,1,0,1,11,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,26-Jun,177,6-Jun,30-Jun,157,181,20,1,NA,1,0,1,12,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,27-Jun,178,6-Jun,30-Jun,157,181,21,1,NA,1,0,1,13,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,28-Jun,179,6-Jun,30-Jun,157,181,22,1,NA,1,0,1,14,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,29-Jun,180,6-Jun,30-Jun,157,181,23,1,NA,1,0,1,15,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,30-Jun,181,6-Jun,30-Jun,157,181,24,1,1,1,0,1,16,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,1-Jul,182,6-Jun,30-Jun,157,181,25,NA,1,1,0,1,17,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,2-Jul,183,6-Jun,30-Jun,157,181,26,NA,1,1,0,1,18,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,3-Jul,184,6-Jun,30-Jun,157,181,27,NA,1,1,0,1,19,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G3-4,G3,133,2017,Guana,BVI,4-Jul,184,6-Jun,30-Jun,157,181,28,NA,1,1,0,1,19,cov,litter,bush ,periph,0.75,182.88,0,182.88,0.36,1,0,0
G4-1,G4,133,2017,Guana,BVI,15-Jun,166,23-May,16-Jun,143,167,23,1,NA,1,0,1,1,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-1,G4,133,2017,Guana,BVI,16-Jun,167,23-May,16-Jun,143,167,24,1,1,1,0,1,2,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-1,G4,133,2017,Guana,BVI,17-Jun,168,23-May,16-Jun,143,167,25,NA,1,1,0,1,3,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-1,G4,133,2017,Guana,BVI,18-Jun,169,23-May,16-Jun,143,167,26,NA,1,1,0,1,4,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-1,G4,133,2017,Guana,BVI,19-Jun,170,23-May,16-Jun,143,167,27,NA,1,1,0,1,5,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-1,G4,133,2017,Guana,BVI,20-Jun,170,23-May,16-Jun,143,167,28,NA,1,1,0,1,5,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,15-Jun,166,1-Jun,25-Jun,152,176,14,1,NA,1,0,1,1,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,16-Jun,167,1-Jun,25-Jun,152,176,15,1,NA,1,0,1,2,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,17-Jun,168,1-Jun,25-Jun,152,176,16,1,NA,1,0,1,3,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,18-Jun,169,1-Jun,25-Jun,152,176,17,1,NA,1,0,1,4,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,19-Jun,170,1-Jun,25-Jun,152,176,18,1,NA,1,0,1,5,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,20-Jun,171,1-Jun,25-Jun,152,176,19,1,NA,1,0,1,6,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,21-Jun,172,1-Jun,25-Jun,152,176,20,1,NA,1,0,1,7,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,22-Jun,173,1-Jun,25-Jun,152,176,21,1,NA,1,0,1,8,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,23-Jun,174,1-Jun,25-Jun,152,176,22,1,NA,1,0,1,9,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,24-Jun,175,1-Jun,25-Jun,152,176,23,1,NA,1,0,1,10,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,25-Jun,176,1-Jun,25-Jun,152,176,24,1,1,1,0,1,11,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,26-Jun,177,1-Jun,25-Jun,152,176,25,NA,1,1,0,1,12,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,27-Jun,178,1-Jun,25-Jun,152,176,26,NA,1,1,0,1,13,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,28-Jun,179,1-Jun,25-Jun,152,176,27,NA,1,1,0,1,14,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
G4-2,G4,133,2017,Guana,BVI,29-Jun,179,1-Jun,25-Jun,152,176,28,NA,1,1,0,1,14,cov,litter,bush ,center,1,91.44,0,91.44,8,0.5,0,0
L0-1,L0,296,2018,LeDuck,USVI,3-Jun,154,21-May,14-Jun,141,165,13,1,NA,1,0,1,1,cov,rock,grass,periph,0.25,15.24,121.92,121.92,0.25,0,1,1
L0-1,L0,296,2018,LeDuck,USVI,4-Jun,155,21-May,14-Jun,141,165,14,0,NA,0,0,1,2,cov,rock,grass,periph,0.25,15.24,121.92,121.92,0.25,0,1,1
L02-1,L02,296,2018,LeDuck,USVI,3-Jun,154,5-Jun,29-Jun,156,180,-2,1,NA,1,0,1,1,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,4-Jun,155,5-Jun,29-Jun,156,180,-1,1,NA,1,0,1,2,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,5-Jun,156,5-Jun,29-Jun,156,180,0,1,NA,1,0,1,3,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,6-Jun,157,5-Jun,29-Jun,156,180,1,1,NA,1,0,1,4,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,7-Jun,158,5-Jun,29-Jun,156,180,2,1,NA,1,0,1,5,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,8-Jun,159,5-Jun,29-Jun,156,180,3,1,NA,1,0,1,6,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,9-Jun,160,5-Jun,29-Jun,156,180,4,1,NA,1,0,1,7,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,10-Jun,161,5-Jun,29-Jun,156,180,5,1,NA,1,0,1,8,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,11-Jun,162,5-Jun,29-Jun,156,180,6,1,NA,1,0,1,9,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,12-Jun,163,5-Jun,29-Jun,156,180,7,1,NA,1,0,1,10,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,13-Jun,164,5-Jun,29-Jun,156,180,8,1,NA,1,0,1,11,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,14-Jun,165,5-Jun,29-Jun,156,180,9,1,NA,1,0,1,12,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,15-Jun,166,5-Jun,29-Jun,156,180,10,1,NA,1,0,1,13,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,16-Jun,167,5-Jun,29-Jun,156,180,11,1,NA,1,0,1,14,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,17-Jun,168,5-Jun,29-Jun,156,180,12,1,NA,1,0,1,15,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,18-Jun,169,5-Jun,29-Jun,156,180,13,1,NA,1,0,1,16,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,19-Jun,170,5-Jun,29-Jun,156,180,14,1,NA,1,0,1,17,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,20-Jun,171,5-Jun,29-Jun,156,180,15,1,NA,1,0,1,18,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,21-Jun,172,5-Jun,29-Jun,156,180,16,1,NA,1,0,1,19,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,22-Jun,173,5-Jun,29-Jun,156,180,17,1,NA,1,0,1,20,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,23-Jun,174,5-Jun,29-Jun,156,180,18,1,NA,1,0,1,21,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,24-Jun,175,5-Jun,29-Jun,156,180,19,1,NA,1,0,1,22,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,25-Jun,176,5-Jun,29-Jun,156,180,20,1,NA,1,0,1,23,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,26-Jun,177,5-Jun,29-Jun,156,180,21,1,NA,1,0,1,24,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,27-Jun,178,5-Jun,29-Jun,156,180,22,1,NA,1,0,1,25,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-1,L02,296,2018,LeDuck,USVI,28-Jun,179,5-Jun,29-Jun,156,180,23,0,NA,0,1,1,26,cov,veg,grass,center,1,5.08,5.08,5.08,0.44,1,1,1
L02-2,L02,296,2018,LeDuck,USVI,1-Jun,152,2-Jun,26-Jun,153,177,-1,1,NA,1,0,1,1,cov,veg,vine,center,0.75,5.08,91.44,91.44,0.44,1,1,1
L02-2,L02,296,2018,LeDuck,USVI,2-Jun,153,2-Jun,26-Jun,153,177,0,1,NA,1,0,1,2,cov,veg,vine,center,0.75,5.08,91.44,91.44,0.44,1,1,1
L02-2,L02,296,2018,LeDuck,USVI,3-Jun,154,2-Jun,26-Jun,153,177,1,1,NA,1,0,1,3,cov,veg,vine,center,0.75,5.08,91.44,91.44,0.44,1,1,1
L02-2,L02,296,2018,LeDuck,USVI,4-Jun,155,2-Jun,26-Jun,153,177,2,1,NA,1,0,1,4,cov,veg,vine,center,0.75,5.08,91.44,91.44,0.44,1,1,1
L02-2,L02,296,2018,LeDuck,USVI,5-Jun,156,2-Jun,26-Jun,153,177,3,1,NA,1,0,1,5,cov,veg,vine,center,0.75,5.08,91.44,91.44,0.44,1,1,1
